type,title,date_added,release_year,rating,listed_in,streaming_platform,duration_seasons
TV Show,Frank Elstner: Just One Last Question,"June 12, 2020",2020,TV-MA,"International TV Shows, Stand-Up Comedy & Talk Shows",Netflix,1
TV Show,The Search,"June 12, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Netflix,1
TV Show,The Woods,"June 12, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,Curon,"June 10, 2020",2020,TV-MA,"International TV Shows, TV Dramas, TV Horror",Netflix,1
TV Show,Lenox Hill,"June 10, 2020",2020,TV-MA,"Docuseries, Reality TV, Science & Nature TV",Netflix,1
TV Show,My Mister,"June 10, 2020",2018,TV-MA,"Crime TV Shows, International TV Shows, Korean TV Shows",Netflix,1
TV Show,Reality Z,"June 10, 2020",2020,TV-MA,"International TV Shows, TV Horror, TV Mysteries",Netflix,1
TV Show,Alone,"June 2, 2020",2019,TV-14,Reality TV,Netflix,1
TV Show,Dear My Friends,"June 1, 2020",2016,TV-MA,"International TV Shows, Korean TV Shows, TV Dramas",Netflix,1
TV Show,Megalobox,"June 1, 2020",2018,TV-MA,"Anime Series, International TV Shows",Netflix,1
TV Show,My Shy Boss,"June 1, 2020",2017,TV-MA,"International TV Shows, Korean TV Shows, Romantic TV Shows",Netflix,1
TV Show,Revolutionary Love,"June 1, 2020",2017,TV-MA,"International TV Shows, Korean TV Shows, Romantic TV Shows",Netflix,1
TV Show,Space Force,"May 29, 2020",2020,TV-MA,TV Comedies,Netflix,1
TV Show,Dorohedoro,"May 28, 2020",2020,TV-MA,"Anime Series, International TV Shows",Netflix,1
TV Show,Betaal,"May 24, 2020",2020,TV-MA,"International TV Shows, TV Action & Adventure, TV Horror",Netflix,1
TV Show,History 101,"May 22, 2020",2020,TV-14,"British TV Shows, Docuseries, International TV Shows",Netflix,1
TV Show,Mystic Pop-up Bar,"May 21, 2020",2020,TV-MA,"International TV Shows, Korean TV Shows, TV Comedies",Netflix,1
TV Show,Especial 20 años Fútbol de Primera,"May 20, 2020",2020,TV-14,"Docuseries, International TV Shows, Spanish-Language TV Shows",Netflix,1
TV Show,The Queen and the Conqueror,"May 20, 2020",2020,TV-14,"International TV Shows, Spanish-Language TV Shows, TV Dramas",Netflix,1
TV Show,Patton Oswalt: I Love Everything,"May 19, 2020",2020,TV-MA,"Stand-Up Comedy & Talk Shows, TV Comedies",Netflix,1
TV Show,Sweet Magnolias,"May 19, 2020",2020,TV-14,"Romantic TV Shows, TV Dramas",Netflix,1
TV Show,The Big Flower Fight,"May 18, 2020",2020,TV-PG,"British TV Shows, International TV Shows, Reality TV",Netflix,1
TV Show,Boys Over Flowers,"May 16, 2020",2009,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",Netflix,1
TV Show,Iris,"May 16, 2020",2009,TV-14,"International TV Shows, Korean TV Shows, TV Action & Adventure",Netflix,1
TV Show,Inhuman Resources,"May 15, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,Parasyte: The Maxim,"May 15, 2020",2014,TV-MA,"Anime Series, International TV Shows, TV Horror",Netflix,1
TV Show,Sleepless Society: Two Pillows & A Lost Soul,"May 15, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,Strangers from Hell,"May 15, 2020",2019,TV-MA,"International TV Shows, Korean TV Shows, TV Horror",Netflix,1
TV Show,White Lines,"May 15, 2020",2020,TV-MA,"British TV Shows, Crime TV Shows, International TV Shows",Netflix,1
TV Show,True: Terrific Tales,"May 12, 2020",2020,TV-Y,Kids' TV,Netflix,1
TV Show,Trial By Media,"May 11, 2020",2020,TV-MA,"Crime TV Shows, Docuseries",Netflix,1
TV Show,The Eddy,"May 8, 2020",2020,TV-MA,"International TV Shows, TV Dramas",Netflix,1
TV Show,Almost Happy,"May 2, 2020",2020,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Comedies",Netflix,1
TV Show,Hangar 1: The UFO Files,"May 2, 2020",2015,TV-PG,Docuseries,Netflix,1
TV Show,Hoarders,"May 2, 2020",2020,TV-PG,Reality TV,Netflix,1
TV Show,The Universe: Ancient Mysteries Solved,"May 2, 2020",2015,TV-PG,"Docuseries, Science & Nature TV",Netflix,1
TV Show,WWII in HD,"May 2, 2020",2009,TV-14,Docuseries,Netflix,1
TV Show,Hollywood,"May 1, 2020",2020,TV-MA,TV Dramas,Netflix,1
TV Show,Monthly Girls' Nozaki Kun,"May 1, 2020",2014,TV-PG,"Anime Series, Romantic TV Shows",Netflix,1
TV Show,Oh Yuck,"May 1, 2020",2020,TV-G,"Kids' TV, TV Comedies",Netflix,1
TV Show,Reckoning,"May 1, 2020",2019,TV-MA,"Crime TV Shows, TV Dramas, TV Mysteries",Netflix,1
TV Show,DRIFTING DRAGONS,"April 30, 2020",2020,TV-14,"Anime Series, International TV Shows",Netflix,1
TV Show,The Forest of Love: Deep Cut,"April 30, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,The Victims' Game,"April 30, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,Extracurricular,"April 29, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, Korean TV Shows",Netflix,1
TV Show,Nadiya’s Time to Eat,"April 29, 2020",2020,TV-G,"British TV Shows, International TV Shows, Reality TV",Netflix,1
TV Show,"Coronavirus, Explained","April 26, 2020",2020,TV-PG,"Docuseries, Science & Nature TV",Netflix,1
TV Show,My Secret Romance,"April 25, 2020",2017,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",Netflix,1
TV Show,دفعة القاهرة,"April 25, 2020",2019,TV-14,"International TV Shows, TV Dramas",Netflix,1
TV Show,DreamWorks Spooky Stories: Volume 2,"April 24, 2020",2011,TV-PG,"Kids' TV, TV Comedies",Netflix,1
TV Show,Love 101,"April 24, 2020",2020,TV-MA,"International TV Shows, TV Dramas, Teen TV Shows",Netflix,1
TV Show,Ghost in the Shell: SAC_2045,"April 23, 2020",2020,TV-14,"Anime Series, Crime TV Shows, International TV Shows",Netflix,1
TV Show,Absurd Planet,"April 22, 2020",2020,TV-PG,"Docuseries, Science & Nature TV, TV Comedies",Netflix,1
TV Show,Win the Wilderness,"April 22, 2020",2020,TV-14,"British TV Shows, International TV Shows, Reality TV",Netflix,1
TV Show,Middleditch & Schwartz,"April 21, 2020",2020,TV-MA,TV Comedies,Netflix,1
TV Show,Nicky Jam: El Ganador,"April 21, 2020",2018,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Netflix,1
TV Show,Cooked with Cannabis,"April 20, 2020",2020,TV-MA,Reality TV,Netflix,1
TV Show,The Midnight Gospel,"April 20, 2020",2020,TV-MA,TV Comedies,Netflix,1
TV Show,ChuChu TV Nursery Rhymes & Kids Songs (Hindi),"April 18, 2020",2019,TV-Y,Kids' TV,Netflix,1
TV Show,The King: Eternal Monarch,"April 18, 2020",2020,TV-14,"Crime TV Shows, International TV Shows, Korean TV Shows",Netflix,1
TV Show,#blackAF,"April 17, 2020",2020,TV-MA,TV Comedies,Netflix,1
TV Show,Hasmukh,"April 17, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, TV Comedies",Netflix,1
TV Show,The Innocence Files,"April 15, 2020",2020,TV-MA,"Crime TV Shows, Docuseries",Netflix,1
TV Show,Brews Brothers,"April 10, 2020",2020,TV-MA,TV Comedies,Netflix,1
TV Show,The Trial,"April 10, 2020",2019,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,The Circle France,"April 9, 2020",2020,TV-MA,"International TV Shows, Reality TV",Netflix,1
TV Show,How to Fix a Drug Scandal,"April 1, 2020",2020,TV-MA,"Crime TV Shows, Docuseries",Netflix,1
TV Show,The Iliza Shlesinger Sketch Show,"April 1, 2020",2020,TV-MA,TV Comedies,Netflix,1
TV Show,Akbar Birbal,"March 31, 2020",2019,TV-G,"Kids' TV, TV Comedies, TV Dramas",Netflix,1
TV Show,Bal Ganesh,"March 31, 2020",2019,TV-Y7,Kids' TV,Netflix,1
TV Show,Tree House Tales,"March 31, 2020",2019,TV-Y,Kids' TV,Netflix,1
TV Show,Rugal,"March 29, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, Korean TV Shows",Netflix,1
TV Show,Ladies Up,"March 27, 2020",2019,TV-MA,"International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies",Netflix,1
TV Show,Wassup Man GO!,"March 27, 2020",2020,TV-MA,"International TV Shows, Korean TV Shows, Reality TV",Netflix,1
TV Show,Unorthodox,"March 26, 2020",2020,TV-MA,"International TV Shows, TV Dramas",Netflix,1
TV Show,Freud,"March 23, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,J-Style Trip,"March 22, 2020",2020,TV-14,"International TV Shows, Reality TV",Netflix,1
TV Show,Self Made: Inspired by the Life of Madam C.J. Walker,"March 20, 2020",2020,TV-MA,TV Dramas,Netflix,1
TV Show,She,"March 20, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,The English Game,"March 20, 2020",2020,TV-14,"British TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,The Letter for the King,"March 20, 2020",2020,TV-PG,"British TV Shows, International TV Shows, TV Action & Adventure",Netflix,1
TV Show,"Tiger King: Murder, Mayhem and Madness","March 20, 2020",2020,TV-MA,"Crime TV Shows, Docuseries",Netflix,1
TV Show,Vampires,"March 20, 2020",2020,TV-MA,"International TV Shows, TV Dramas, TV Horror",Netflix,1
TV Show,Caliphate,"March 18, 2020",2020,TV-MA,"International TV Shows, TV Dramas",Netflix,1
TV Show,Women Of The Night,"March 18, 2020",2019,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,Shaun the Sheep: Adventures from Mossy Bottom,"March 17, 2020",2020,TV-Y7,"British TV Shows, Kids' TV, TV Comedies",Netflix,1
TV Show,We Speak Dance,"March 17, 2020",2018,TV-MA,Docuseries,Netflix,1
TV Show,Ken Burns Presents: College Behind Bars: A Film by Lynn Novick and Produced by Sarah Botstein,"March 15, 2020",2019,TV-MA,Docuseries,Netflix,1
TV Show,100 Humans,"March 13, 2020",2020,TV-14,"Docuseries, Science & Nature TV",Netflix,1
TV Show,Bloodride,"March 13, 2020",2020,TV-MA,"International TV Shows, TV Horror, TV Mysteries",Netflix,1
TV Show,The Valhalla Murders,"March 13, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,The Circle Brazil,"March 11, 2020",2020,TV-MA,"International TV Shows, Reality TV",Netflix,1
TV Show,Mighty Little Bheem: Festival of Colors,"March 5, 2020",2020,TV-Y,"Kids' TV, TV Comedies",Netflix,1
TV Show,Akame ga Kill!,"March 1, 2020",2014,TV-14,"Anime Series, Crime TV Shows, International TV Shows",Netflix,1
TV Show,Calico Critters Mini Episodes Clover,"March 1, 2020",2020,TV-Y,Kids' TV,Netflix,1
TV Show,Queen Sono,"February 28, 2020",2020,TV-MA,"International TV Shows, TV Action & Adventure, TV Dramas",Netflix,1
TV Show,Toy Boy,"February 28, 2020",2019,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Netflix,1
TV Show,Unstoppable,"February 28, 2020",2020,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Dramas",Netflix,1
TV Show,Followers,"February 27, 2020",2020,TV-MA,"International TV Shows, TV Dramas",Netflix,1
TV Show,Six Windows in the Desert,"February 27, 2020",2020,TV-14,TV Shows,Netflix,1
TV Show,I Am Not Okay With This,"February 26, 2020",2020,TV-MA,"TV Comedies, TV Dramas, TV Sci-Fi & Fantasy",Netflix,1
TV Show,The Trials of Gabriel Fernandez,"February 26, 2020",2020,TV-MA,"Crime TV Shows, Docuseries",Netflix,1
TV Show,"Hi Bye, Mama!","February 23, 2020",2020,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",Netflix,1
TV Show,Unabomber - In His Own Words,"February 22, 2020",2018,TV-MA,"Crime TV Shows, Docuseries",Netflix,1
TV Show,Gentefied,"February 21, 2020",2020,TV-MA,"TV Comedies, TV Dramas",Netflix,1
TV Show,Hyena,"February 21, 2020",2020,TV-MA,"International TV Shows, Korean TV Shows, Romantic TV Shows",Netflix,1
TV Show,Passion. Panache. Pep,"February 21, 2020",2020,TV-G,"International TV Shows, Reality TV",Netflix,1
TV Show,Puerta 7,"February 21, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Netflix,1
TV Show,Spectros,"February 20, 2020",2020,TV-MA,"International TV Shows, TV Horror, TV Mysteries",Netflix,1
TV Show,DreamWorks Shrek's Swamp Stories,"February 17, 2020",2008,TV-PG,"Kids' TV, TV Action & Adventure, TV Comedies",Netflix,1
TV Show,On the Real,"February 16, 2020",2017,TV-MA,"International TV Shows, TV Dramas",Netflix,1
TV Show,Talking Tom and Friends,"February 15, 2020",2017,TV-Y,"Kids' TV, TV Comedies",Netflix,1
TV Show,Taj Mahal 1989,"February 14, 2020",2020,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",Netflix,1
TV Show,Love Is Blind,"February 13, 2020",2021,TV-MA,"Reality TV, Romantic TV Shows",Netflix,1
TV Show,Palazuelos mi rey,"February 13, 2020",2019,TV-14,"International TV Shows, Reality TV, Spanish-Language TV Shows",Netflix,1
TV Show,Sleepless Society: Insomnia,"February 13, 2020",2019,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,Locke & Key,"February 7, 2020",2020,TV-14,"TV Action & Adventure, TV Dramas, TV Mysteries",Netflix,1
TV Show,My Holo Love,"February 7, 2020",2020,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",Netflix,1
TV Show,Who Killed Malcolm X?,"February 7, 2020",2020,TV-MA,"Crime TV Shows, Docuseries",Netflix,1
TV Show,Cagaster of an Insect Cage,"February 6, 2020",2020,TV-MA,"Anime Series, International TV Shows",Netflix,1
TV Show,The Pharmacist,"February 5, 2020",2020,TV-MA,"Crime TV Shows, Docuseries",Netflix,1
TV Show,Is It Wrong to Try to Pick Up Girls in a Dungeon?,"February 1, 2020",2015,TV-MA,"Anime Series, International TV Shows",Netflix,1
TV Show,Itaewon Class,"February 1, 2020",2020,TV-MA,"International TV Shows, Korean TV Shows, TV Dramas",Netflix,1
TV Show,No Game No Life,"February 1, 2020",2014,TV-MA,"Anime Series, International TV Shows",Netflix,1
TV Show,Pop Team Epic,"February 1, 2020",2018,TV-14,"Anime Series, International TV Shows",Netflix,1
TV Show,Shopkins,"February 1, 2020",2014,TV-Y,Kids' TV,Netflix,1
TV Show,Luna Nera,"January 31, 2020",2020,TV-MA,"International TV Shows, Romantic TV Shows, TV Dramas",Netflix,1
TV Show,Ainori Love Wagon: African Journey,"January 30, 2020",2019,TV-14,"International TV Shows, Reality TV, Romantic TV Shows",Netflix,1
TV Show,THE STRANGER,"January 30, 2020",2020,TV-MA,"British TV Shows, Crime TV Shows, International TV Shows",Netflix,1
TV Show,What the Love! with Karan Johar,"January 30, 2020",2020,TV-14,"International TV Shows, Reality TV, Romantic TV Shows",Netflix,1
TV Show,Find Yourself,"January 29, 2020",2020,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies",Netflix,1
TV Show,Night on Earth,"January 29, 2020",2020,TV-PG,"Docuseries, Science & Nature TV",Netflix,1
TV Show,Omniscient,"January 29, 2020",2020,TV-MA,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy",Netflix,1
TV Show,Rise of Empires: Ottoman,"January 24, 2020",2020,TV-MA,Docuseries,Netflix,1
TV Show,The goop lab with Gwyneth Paltrow,"January 24, 2020",2020,TV-MA,Reality TV,Netflix,1
TV Show,October Faction,"January 23, 2020",2020,TV-MA,"TV Action & Adventure, TV Dramas, TV Horror",Netflix,1
TV Show,The Ghost Bride,"January 23, 2020",2020,TV-14,"International TV Shows, TV Dramas, TV Mysteries",Netflix,1
TV Show,Pandemic: How to Prevent an Outbreak,"January 22, 2020",2020,TV-14,"Docuseries, Science & Nature TV",Netflix,1
TV Show,Playing with Fire,"January 22, 2020",2019,TV-MA,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",Netflix,1
TV Show,DreamWorks How to Train Your Dragon Legends,"January 20, 2020",2011,TV-PG,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",Netflix,1
TV Show,Ares,"January 17, 2020",2020,TV-MA,"International TV Shows, TV Dramas, TV Horror",Netflix,1
TV Show,Nailed It! Germany,"January 17, 2020",2020,TV-14,"International TV Shows, Reality TV",Netflix,1
TV Show,Handsome Siblings,"January 16, 2020",2020,TV-14,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy",Netflix,1
TV Show,Soul Eater,"January 16, 2020",2008,TV-14,"Anime Series, International TV Shows",Netflix,1
TV Show,Killer Inside: The Mind of Aaron Hernandez,"January 15, 2020",2020,TV-MA,"Crime TV Shows, Docuseries",Netflix,1
TV Show,The Ollie & Moon Show,"January 14, 2020",2018,TV-Y,Kids' TV,Netflix,1
TV Show,The Healing Powers of Dude,"January 13, 2020",2020,TV-G,"Kids' TV, TV Comedies, TV Dramas",Netflix,1
TV Show,AJ and the Queen,"January 10, 2020",2020,TV-14,"TV Comedies, TV Dramas",Netflix,1
TV Show,Giri / Haji,"January 10, 2020",2019,TV-MA,"British TV Shows, Crime TV Shows, International TV Shows",Netflix,1
TV Show,Jamtara - Sabka Number Ayega,"January 10, 2020",2020,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,Medical Police,"January 10, 2020",2020,TV-MA,"Crime TV Shows, TV Action & Adventure, TV Comedies",Netflix,1
TV Show,Until Dawn,"January 10, 2020",2020,TV-MA,"International TV Shows, Reality TV, TV Comedies",Netflix,1
TV Show,Cheer,"January 8, 2020",2020,TV-MA,"Docuseries, Reality TV, Teen TV Shows",Netflix,1
TV Show,Dracula,"January 4, 2020",2020,TV-14,"British TV Shows, International TV Shows, TV Dramas",Netflix,1
TV Show,"Sex, Explained","January 2, 2020",2020,TV-MA,"Docuseries, Science & Nature TV",Netflix,1
TV Show,Thieves of the Wood,"January 2, 2020",2019,TV-MA,"International TV Shows, TV Action & Adventure, TV Dramas",Netflix,1
TV Show,Because This Is My First Life,"January 1, 2020",2017,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",Netflix,1
TV Show,Border Security: America's Front Line,"January 1, 2020",2018,TV-14,"Crime TV Shows, International TV Shows, Reality TV",Netflix,1
TV Show,Cells at Work!,"January 1, 2020",2018,TV-PG,"Anime Series, Teen TV Shows",Netflix,1
TV Show,Chhota Bheem Kung Fu Dhamaka Series,"January 1, 2020",2019,TV-Y7,Kids' TV,Netflix,1
TV Show,Live Up To Your Name,"January 1, 2020",2017,TV-MA,"International TV Shows, Korean TV Shows, Romantic TV Shows",Netflix,1
TV Show,Messiah,"January 1, 2020",2020,TV-MA,"TV Dramas, TV Thrillers",Netflix,1
TV Show,"Nisman: The Prosecutor, the President, and the Spy","January 1, 2020",2020,TV-MA,"Crime TV Shows, Docuseries, International TV Shows",Netflix,1
TV Show,Reply 1988,"January 1, 2020",2015,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",Netflix,1
TV Show,Save Me,"January 1, 2020",2017,TV-MA,"International TV Shows, Korean TV Shows, TV Dramas",Netflix,1
TV Show,Spinning Out,"January 1, 2020",2020,TV-MA,TV Dramas,Netflix,1
TV Show,The Bride of Habaek,"January 1, 2020",2017,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",Netflix,1
TV Show,ARASHI's Diary -Voyage-,"December 31, 2019",2019,TV-PG,"Docuseries, International TV Shows",Netflix,1
TV Show,Pucca: Love Recipe,"December 31, 2019",2018,TV-Y7,"Kids' TV, Korean TV Shows",Netflix,1
TV Show,Rainbow Ruby,"December 31, 2019",2016,TV-Y,Kids' TV,Netflix,1
TV Show,Yanxi Palace: Princess Adventures,"December 31, 2019",2019,TV-14,"International TV Shows, TV Dramas",Netflix,1
TV Show,The Disastrous Life of Saiki K.: Reawakened,"December 30, 2019",2019,TV-14,"Anime Series, International TV Shows",Netflix,1
TV Show,Kevin Hart: Don’t F**k This Up,"December 27, 2019",2019,TV-MA,Docuseries,Netflix,1
TV Show,The Bonfire of Destiny,"December 26, 2019",2019,TV-MA,"International TV Shows, TV Dramas",Netflix,1
TV Show,Agent,"December 20, 2019",2019,TV-MA,"International TV Shows, TV Dramas",Netflix,1
TV Show,The Witcher,"December 20, 2019",2019,TV-MA,"International TV Shows, TV Action & Adventure, TV Dramas",Netflix,1
TV Show,Twice Upon A Time,"December 19, 2019",2019,TV-MA,"International TV Shows, Romantic TV Shows, TV Dramas",Netflix,1
TV Show,Don't F**k with Cats: Hunting an Internet Killer,"December 18, 2019",2019,TV-MA,"Crime TV Shows, Docuseries",Netflix,1
TV Show,Soundtrack,"December 18, 2019",2019,TV-MA,"Romantic TV Shows, TV Dramas",Netflix,1
TV Show,Cinderella and the Four Knights,"December 15, 2019",2016,TV-PG,"International TV Shows, Korean TV Shows, Romantic TV Shows",Netflix,1
TV Show,Crash Landing on You,"December 15, 2019",2019,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",Netflix,1
TV Show,"Crazy, Lovely, Cool","December 15, 2019",2018,TV-MA,"International TV Shows, TV Dramas",Netflix,1
TV Show,Girls und Panzer,"December 15, 2019",2012,TV-PG,"Anime Series, International TV Shows",Netflix,1
TV Show,Astronomy Club: The Sketch Show,"December 6, 2019",2019,TV-MA,TV Comedies,Netflix,1
TV Show,Teasing Master Takagi-san,"December 6, 2019",2019,TV-PG,"Anime Series, International TV Shows, Romantic TV Shows",Netflix,1
TV Show,The Confession Killer,"December 6, 2019",2019,TV-14,"Crime TV Shows, Docuseries",Netflix,1
TV Show,Three Days of Christmas,"December 6, 2019",2019,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Dramas",Netflix,1
TV Show,Triad Princess,"December 6, 2019",2019,TV-MA,"Crime TV Shows, International TV Shows, Romantic TV Shows",Netflix,1
TV Show,V Wars,"December 5, 2019",2019,TV-MA,"TV Action & Adventure, TV Dramas, TV Horror",Netflix,1
TV Show,The Prince of Tennis ~ Match! Tennis Juniors ~,"December 4, 2019",2019,TV-PG,"International TV Shows, TV Dramas, Teen TV Shows",Netflix,1
TV Show,The Road to Love,"December 4, 2019",2019,TV-14,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",Netflix,1
TV Show,Nightflyers,"December 2, 2019",2018,TV-MA,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy",Netflix,1
TV Show,Chocolate,"November 30, 2019",2019,TV-14,"International TV Shows, Korean TV Shows, Romantic TV Shows",Netflix,1
